unit_id,cluster_id
1177947025,4
1177946926,1
1177946925,1
1177946947,2
1177946965,4
1177946955,4
1177946954,3
1177947400,1
1177947454,1
1177947425,2
1177947492,5
1177947465,1
1177947411,5
1177947410,2
1177947387,3
1177947386,1
1177947383,2
1177947460,1
1177947382,3
1177947378,3
1177947455,1
1177947365,5
1177947482,2
1177947417,1
1177947415,2
1177947481,2
1177947412,2
1177947397,1
1177947396,2
1177947368,4
1177947355,2
1177947354,4
1177947352,3
1177947459,2
1177947388,2
1177947463,5
1177947384,5
1177947457,4
1177947343,2
1177947342,1
1177947398,4
1177947359,1
1177947369,4
1177947471,2
1177947422,1
1177947421,2
1177947344,4
1177947367,1
1177947380,4
1177947391,3
1177947390,2
1177947389,4
1177947490,1
1177947375,2
1177947374,2
1177947372,4
1177947392,5
1177947377,3
1145247018,2
1145247039,2
1145247037,1
1145247036,1
1145247030,4
1145247029,4
1145247032,5
1145247031,2
1145247011,1
1145247051,3
1145247042,1
1145247041,3
1145247070,2
1145247073,2
1145247104,2
1145247027,5
1145247026,2
1145247071,5
1145247059,2
1145247017,3
1145247016,1
1145247050,3
1145247021,1
1145247103,3
1145247102,3
1145247056,2
1145247055,2
1145247052,3
1145247034,2
1145247014,3
1145247024,3
1145247035,1
1145247022,5
1145247099,1
1145247053,5
1145247047,2
1145247046,1
1145247045,3
1145247431,1
1145247382,2
1145247409,2
1145247358,1
1145247357,3
1145247365,5
1145247364,2
1145247363,2
1145247444,2
1145247435,2
1145247372,3
1145247319,4
1145247329,5
1145247333,3
1145247385,1
1145247352,2
1145247371,2
1145247380,1
1145247342,2
1145247346,2
1145247368,2
1145247366,4
1145247351,5
1145247350,2
1145247349,2
1145247331,3
1145247330,5
1145247430,2
1145247334,1
1145247406,2
1145247317,5
1145247362,2
1145247360,2
1145247359,2
1145247315,4
1145247323,1
1145247356,1
1145247355,2
1145247327,2
1145247312,1
1145247348,2
1145247343,5
1145247438,3
1145247433,3
1145247395,1
1145247321,3
1145247548,2
1145247521,5
1145247515,2
1145247534,2
1145247539,2
1145247554,2
1145247536,1
1145247527,2
1145247558,2
1145247772,2
1145247771,1
1145247769,1
1145247794,2
1145247785,2
1145247845,3
1145247779,3
1145247760,2
1145247759,2
1145247782,1
1145247768,1
1145247778,3
1145247775,2
1145247788,2
1145247757,2
1145247755,2
1145247808,1
1145247799,2
1145247789,2
1145248199,3
1145248148,3
1145248157,1
1145248198,1
1145248156,1
1145248154,1
1145248160,3
1145248145,2
1145248144,1
1145248143,1
1145248135,2
1145248149,3
1145248140,1
1145248415,1
1145248414,1
1145248459,2
1145248401,4
1145248405,2
1145248394,1
1145248435,1
1145248434,1
1145248429,5
1145248425,1
1145248407,5
1145248420,1
1145248427,4
1145248397,1
1145248413,1
1145248412,2
1145248411,4
1145248416,2
1145248409,1
1145248408,1
1145248417,1
1145248458,3
1145248422,2
1177950771,4
1177950880,1
1177950879,2
1177950779,5
1177950798,5
1177950774,2
1177950796,2
1177950781,5
1177950799,2
1177950837,1
1177950802,2
1177950810,2
1177950835,2
1177950808,4
1177950807,2
1177950805,3
1177950804,2
1177950803,1
1177950790,4
1177950789,3
1177950821,3
1177950820,4
1177950770,4
1177950818,4
1177950815,5
1177950778,3
1177950787,1
1177950795,1
1177950793,4
1177950886,2
1177950783,3
1177950782,1
1177951167,1
1177951242,1
1177951241,2
1177951285,2
1177951274,3
1177951228,1
1177951190,2
1177951147,4
1177951191,3
1177951189,3
1177951206,2
1177951203,2
1177951202,2
1177951196,2
1177951193,5
1177951273,2
1177951201,3
1177951184,2
1177951179,2
1177951178,5
1177951216,5
1177951271,3
1177951152,4
1177951200,2
1177951220,1
1177951219,2
1177951183,2
1177951211,3
1177951210,1
1177951154,1
1177951153,1
1177951149,4
1177951199,1
1177951269,4
1177951174,2
1177951173,4
1177951235,2
1177951170,5
1177951160,5
1177951488,1
1177951404,1
1177951403,2
1177951401,3
1177951391,2
1177951415,2
1177951463,2
1177951461,4
1177951449,2
1177951441,1
1177951451,5
1177951450,2
1177951429,2
1177951428,2
1177951384,2
1177951393,1
1177951425,4
1177951475,2
1177951472,3
1177951478,3
1177951471,3
1177951440,2
1177951439,3
1177951479,1
1177951418,4
1177951431,2
1177951513,2
1177951519,2
1177951387,4
1177951448,2
1177951446,2
1177951445,2
1177951444,1
1177951432,2
1177951380,2
1177951507,2
1177951379,4
1177951498,2
1177951423,1
1177951422,2
1177951458,1
1177951435,2
1177951426,4
1177951406,2
1177951855,2
1177951853,1
1177951852,1
1177951897,5
1177951896,1
1177951895,3
1177951894,5
1177951892,3
1177951893,1
1177951886,2
1177951865,1
1177951962,4
1177951908,1
1177951926,2
1177951905,2
1177951902,5
1177951875,1
1177951901,2
1177951925,2
1177951903,1
1177951935,1
1177951900,4
1177951899,2
1177951887,1
1177951890,4
1177951889,1
1177951884,4
1177951883,4
1177951960,4
1177951879,1
1177951878,3
1177951874,4
1177951868,1
1177951843,1
1177951867,1
1177951920,5
1177951923,1
1177951921,2
1177951882,2
1177952410,1
1177952409,2
1177952408,2
1177952407,1
1177952434,2
1177952433,2
1177952489,1
1177952460,1
1177952432,1
1177952430,1
1177952413,1
1177952458,1
1177952415,1
1177952412,1
1177952394,2
1177952393,2
1177952392,2
1177952388,1
1177952429,2
1177952389,4
1177952379,1
1177952480,2
1177952423,1
1177952481,1
1177952387,1
1177952416,2
1177952398,4
1177952401,2
1177952400,1
1177952399,1
1177952497,2
1177952420,2
1177952417,4
1177952411,2
1177952405,1
1177952404,2
1177952402,1
1177952397,2
1177952396,4
1177952445,1
1177952440,1
1177952456,2
1177952788,3
1177952787,1
1177952779,3
1177952778,3
1177952812,3
1177952771,1
1177952796,5
1177952786,3
1177952792,1
1177952791,4
1177952790,3
1177952785,1
1177952844,3
1177952776,3
1177952781,3
1177952852,3
1177952795,3
1177952793,2
1056599889,2
1056599954,2
1056599883,2
1056599898,3
1056599895,1
1056599890,2
1056599912,2
1056599932,2
1056599917,2
1056599915,1
1056599958,5
1056599882,2
1056599921,2
1056599942,2
1056599961,2
1056599891,1
1056599897,4
1056599896,4
1056599911,1
1056599909,4
1056599904,4
1056599922,5
1056599888,1
1056599887,2
1056599953,2
1056599881,2
1056599878,4
1056599940,1
1056599944,2
1056599935,2
1056599934,2
1056599933,2
1056599951,4
1056599874,4
1056599936,2
1056599960,2
1056599939,2
1056599938,2
1056599872,1
1056599908,2
1056599907,1
1056599906,4
1056599905,1
1056599950,2
1056599869,4
1056599923,3
1056599894,2
1056599886,1
1056599885,1
1056599957,4
1056599902,4
1056599901,1
1056599925,1
1056599864,1
1056599952,2
1056599876,1
1056599880,5
1056599879,2
1056599956,4
1056599900,1
1056599899,1
1056600242,3
1056600181,2
1056600228,2
1056600192,3
1056600134,2
1056600133,2
1056600165,4
1056600170,2
1056600169,2
1056600232,2
1056600231,2
1056600193,3
1056600150,3
1056600140,2
1056600224,4
1056600223,3
1056600222,2
1056600176,3
1056600175,2
1056600174,3
1056600172,3
1056600190,1
1056600162,2
1056600205,2
1056600135,4
1056600171,1
1056600161,2
1056600233,2
1056600239,2
1056600195,3
1056600157,4
1056600186,3
1056600183,3
1056600227,1
1056600187,2
1056600160,1
1056600158,5
1056600185,3
1056600182,2
1056600146,2
1056600145,2
1056600147,4
1056600221,2
1056600191,2
1056600439,3
1056600342,4
1056600411,5
1056600401,2
1056600400,2
1056600346,2
1056600343,2
1056600392,2
1056600391,2
1056600436,1
1056600433,2
1056600432,1
1056600393,1
1056600389,2
1056600444,2
1056600352,1
1056600366,1
1056600495,2
1056600415,2
1056600413,2
1056600358,2
1056600490,2
1056600450,2
1056600356,2
1056600355,4
1056600376,2
1056600367,2
1056600373,1
1056600420,5
1056600494,1
1056600387,1
1056600488,5
1056600428,2
1056600431,2
1056600429,2
1056600417,3
1056600487,5
1056600405,2
1056600483,4
1056600442,2
1056600397,2
1056600396,2
1056600395,2
1056600454,2
1056600422,2
1056600383,2
1056600404,2
1056600403,1
1056600402,1
1056600398,2
1056600394,1
1056600369,4
1056600386,2
1056600360,2
1056600466,1
1056600353,2
1056600348,1
1056600410,2
1056600409,2
1056600408,1
1056600399,2
1056600770,2
1056600763,2
1056600669,2
1056600690,2
1056600697,2
1056600682,2
1056600681,1
1056600765,2
1056600764,2
1056600689,2
1056600710,4
1056600779,2
1056600714,2
1056600713,3
1056600698,4
1056600744,2
1056600674,2
1056600672,2
1056600671,2
1056600693,1
1056600733,2
1056600762,2
1056600761,4
1056600666,1
1056600766,5
1056600699,2
1056600686,2
1056600745,2
1056600730,2
1056600767,3
1056600706,4
1056600705,2
1056600696,1
1056600695,1
1056600778,3
1056600768,2
1056600709,2
1056600708,2
1056600707,2
1056600736,2
1056600729,2
1056600728,2
1056600676,3
1056600772,2
1056600735,2
1056600718,2
1056600700,2
1056600663,2
1056600703,5
1056600740,2
1056600984,2
1056601084,5
1056601001,4
1056601000,2
1056601081,4
1056601086,5
1056601038,4
1056601037,1
1056601036,5
1056601012,4
1056601019,5
1056600998,2
1056601050,2
1056601049,2
1056601085,4
1056601033,2
1056601029,4
1056601028,2
1056601025,4
1056601092,2
1056601018,2
1056601017,4
1056601087,2
1056601040,2
1056601039,2
1056601057,2
1056601044,2
1056601024,3
1056601022,2
1056600994,2
1056601035,2
1056601034,2
1056601066,2
1056601089,2
1056601008,1
1056601007,3
1056600997,2
1056600995,2
1056601016,1
1056601027,3
1056601026,2
1056601014,2
1056601083,4
1056601021,1
1056600993,1
1056600990,1
1056601003,2
1056600989,2
1056601082,3
1056601009,3
1056601047,2
1056601225,5
1056601221,1
1056601241,4
1056601284,3
1056601279,1
1056601207,3
1056601281,5
1056601280,2
1056601236,4
1056601235,2
1056601249,4
1056601233,2
1056601259,1
1056601258,1
1056601231,2
1056601205,3
1056601250,3
1056601227,1
1056601226,1
1056601257,4
1056601223,4
1056601222,2
1056601232,2
1056601228,2
1066209688,3
1066209687,4
1066209744,2
1066209628,5
1066209627,4
1066209636,2
1066209756,2
1066209715,3
1066209707,5
1066209646,2
1066209655,4
1066209653,1
1066209693,3
1066209635,2
1066209702,4
1066209670,4
1066209751,3
1066209749,3
1066209747,5
1066209673,4
1066209672,2
1066209671,1
1066209649,2
1066209772,1
1066209746,4
1066209666,4
1066209665,1
1066209662,4
1066209657,5
1066209652,4
1066209651,4
1066209650,3
1066209647,3
1066209640,1
1066209643,4
1066209642,4
1066209705,5
1066209706,1
1066209638,4
1066209637,4
1066209668,1
1066209667,3
1066209626,1
1066209680,3
1066209748,3
1066209669,2
1066209690,5
1066209684,5
1066209695,2
1066209694,4
1066209679,3
1066209677,3
1066209676,1
1066209648,4
1066209644,4
1066209661,5
1066209659,3
1066210282,3
1066210216,1
1066210129,4
1066210125,4
1066210124,4
1066210116,4
1066210210,1
1066210105,1
1066210140,2
1066210138,2
1066210137,2
1066210148,2
1066210147,2
1066210198,1
1066210196,1
1066210177,2
1066210107,3
1066210267,1
1066210131,3
1066210143,1
1066210195,3
1066210171,1
1066210169,4
1066210168,3
1066210167,3
1066210162,2
1066210299,3
1066210288,1
1066210280,3
1066210208,1
1066210136,1
1066210135,3
1066210133,2
1066210132,1
1066210269,5
1066210161,3
1066210157,2
1066210301,2
1066210281,5
1066210206,5
1066210204,1
1066210203,2
1066210114,3
1066210113,4
1066210154,1
1066210152,2
1066210188,1
1066210126,5
1066210213,1
1066210212,5
1066210117,1
1066210151,3
1066210173,2
1066210141,2
1066210186,1
1066210670,3
1066210669,5
1066210694,4
1066210825,2
1066210646,1
1066210724,2
1066210642,3
1066210625,2
1066210663,2
1066210662,5
1066210634,3
1066210718,4
1066210674,2
1066210672,2
1066210671,2
1066210756,2
1066210760,4
1066210759,2
1066210702,2
1066210667,1
1066210666,1
1066210655,3
1066210657,2
1066210656,4
1066210660,3
1066210659,2
1066210687,2
1066210685,2
1066210819,5
1066210829,3
1066210633,5
1066210821,2
1066210730,2
1066210722,3
1066210698,5
1066210693,2
1066210735,1
1066210678,2
1066210676,2
1066210675,2
1066210668,1
1066210733,2
1066210691,2
1066210690,1
1066210688,2
1066210709,1
1066210708,1
1066211051,4
1066211083,1
1066211119,2
1066211082,2
1066211079,5
1066211078,3
1066211008,4
1066211007,4
1066211006,1
1066211086,2
1066211053,5
1066211081,4
1066211080,5
1066211066,3
1066211065,5
1066211064,5
1066211062,1
1066210996,4
1066211058,5
1066211057,2
1066211102,5
1066211101,2
1066211099,5
1066211021,1
1066211004,4
1066211077,2
1066211074,5
1066211073,1
1066211044,4
1066211032,5
1066211028,2
1066211027,2
1066211025,4
1066211041,5
1066211039,1
1066211043,1
1066211063,1
1066211100,3
1066211061,4
1066211009,3
1066211076,5
1066211075,1
1066211046,2
1066211091,2
1066211036,2
1066211070,5
1066211329,3
1066211339,1
1066211373,5
1066211403,1
1066211402,3
1066211370,2
1066211364,3
1066211390,1
1066211388,1
1066211386,5
1066211351,5
1066211335,1
1066211392,1
1066211384,1
1066211380,3
1066211477,4
1066211444,2
1066211353,1
1066211352,1
1066211407,4
1066211345,4
1066211337,5
1066211414,5
1066211411,3
1066211404,2
1066211479,5
1066211421,4
1066211420,3
1066211419,5
1066211378,2
1066211377,4
1066211417,5
1066211437,3
1066211435,2
1066211476,1
1066211416,3
1066211408,1
1066211401,2
1066211393,5
1066211423,2
1066211410,1
1066211430,3
1066211426,1
1066211405,3
1066211398,3
1066211395,3
1066211394,1
1066211447,2
1066211382,4
1066211349,2
1066211428,3
1066211427,2
1066211800,4
1066211799,1
1066211823,3
1066211760,3
1066211827,3
1066211871,1
1066211790,1
1066211806,3
1066211756,4
1066211755,1
1066211866,3
1066211865,3
1066211783,1
1066211780,4
1066211779,1
1066211813,1
1066211836,3
1066211835,1
1066211784,3
1066211803,1
1066211774,3
1066211773,4
1066211766,1
1066211786,1
1066211785,5
1066211864,5
1066211788,3
1066211757,3
1066211868,4
1066211802,1
1066211795,2
1066211794,1
1066211792,3
1066211812,1
1066211820,3
1066214900,3
1066214864,4
1066214863,1
1066214862,1
1066214961,1
1066214877,1
1066214876,1
1066214925,5
1066214907,4
1066214890,2
1066214962,1
1066214896,2
1066214915,2
1066214872,2
1066214894,1
1066214978,1
1066214977,1
1066214905,1
1066214904,3
1066214891,1
1066214889,2
1066214888,1
1066214887,2
1066214886,1
1066214880,3
1066214908,1
1066214922,2
1066214881,5
1066214857,2
1066214879,2
1066214899,4
1066214871,1
1066214866,2
1066214882,3
1066214959,2
1066214854,4
1066214919,3
1066214885,4
1066214884,4
1066215403,1
1066215512,2
1066215367,2
1066215450,2
1066215362,1
1066215418,3
1066215431,2
1066215363,4
1066215497,2
1066215370,1
1066215441,2
1066215410,2
1066215409,2
1066215391,2
1066215463,2
1066215376,1
1066215502,3
1066215439,2
1066215430,1
1066215500,2
1066215423,5
1066215422,5
1066215421,2
1066215368,4
1066215443,2
1066215372,1
1066215371,1
1066215499,1
1066215394,2
1066215393,2
1066215392,4
1066215449,3
1066215416,3
1066215414,2
1066215413,4
1066215389,3
1066215378,1
1066215455,2
1066215454,2
1066215400,1
1066215374,2
1066215373,2
1066215360,2
1066215444,2
1066215456,1
1066215498,2
1066215380,1
1066215406,2
1066215405,5
1066215404,5
1066215424,3
1066215510,2
1066215399,4
1066215397,4
1066215396,4
1066215395,4
1066215420,2
1066215419,4
1066215812,1
1066215830,1
1066215829,1
1066215828,2
1066215817,2
1066215820,1
1066215827,2
1066215816,1
1066215808,1
1066215811,1
1066215826,4
1066215824,4
1066215833,2
1066215832,2
1066215821,1
1066215837,4
1066215835,5
1066215834,2
1066215856,2
1066215892,2
1066215849,1
1066215847,3
1066215810,2
1066215798,1
1066215809,2
1066215891,2
1066215805,1
1066215796,4
1066215795,4
1066215794,4
1066215800,5
1066215831,5
1066215851,1
1066215846,5
1066215841,2
1066215840,2
1066215839,1
1066216165,3
1066216158,2
1066216128,2
1066216111,2
1066216110,5
1066216153,1
1066216151,1
1066216150,4
1066216235,3
1066216144,2
1066216207,1
1066216243,2
1066216116,5
1066216237,1
1066216122,2
1066216163,2
1066216162,2
1066216124,4
1066216136,1
1066216135,3
1066216180,2
1066216139,2
1066216201,2
1066216130,3
1066216126,1
1066216164,3
1066216239,2
1066216238,3
1066216155,3
1066216154,2
1066216171,3
1066216197,1
1066216195,2
1066216174,2
1066216132,1
1066216166,5
1066216160,2
1066216159,5
1066216102,1
1066216157,3
1066216131,2
1066216242,5
1066216177,3
1066216175,2
1066216156,2
1066216145,4
1066216146,1
1066216141,2
1066216425,3
1066216464,2
1066216462,1
1066216461,2
1066216526,4
1066216439,5
1066216438,5
1066216436,1
1066216457,5
1066216456,2
1066216454,2
1066216477,1
1066216451,4
1066216450,1
1066216486,1
1066216431,4
1066216430,1
1066216458,4
1066216459,1
1066216452,1
1066216440,4
1066216449,4
1066216448,1
1066216435,1
1066216466,2
1066216432,3
1066216504,2
1066216518,5
1066216521,2
1066216476,2
1066216474,2
1066216473,1
1066216472,3
1066216467,2
1066216471,5
1066216469,1
1066216479,2
1066216447,5
1066216829,3
1066216810,4
1066216917,3
1066216848,3
1066216837,1
1066216915,5
1066216839,1
1066216818,1
1066216844,2
1066216850,1
1066216824,4
1066216836,1
1066216820,1
1066216867,3
1066216847,2
1066216821,3
1066216878,5
1066216807,3
1066216849,3
1066216883,1
1066216835,2
1066216833,1
1066216831,3
1066216830,1
1066216816,1
1066216863,1
1066216862,4
1066216812,3
1066260535,4
1066260534,1
1066260659,2
1066260626,4
1066260624,3
1066260544,2
1066260543,4
1066260623,2
1066260585,4
1066260492,4
1066260521,1
1066260520,1
1066260489,2
1066260488,3
1066260509,2
1066260495,3
1066260618,1
1066260497,3
1066260658,1
1066260524,1
1066260519,2
1066260518,1
1066260517,1
1066260508,4
1066260514,1
1066260583,1
1066260621,3
1066260532,4
1066260529,1
1066260527,1
1066260526,1
1066260525,1
1066260660,2
1066260551,2
1066260632,1
1066260560,1
1066260568,1
1066260567,1
1066260530,4
1066260522,2
1066260504,1
1066260503,2
1066260577,3
1066260576,1
1066260547,3
1066260545,1
1066260538,1
1066260537,4
1066260536,4
1066260542,3
1066260513,1
1066260511,2
1066260546,2
1066260566,2
1066260550,5
1066260499,1
1066261177,5
1066261104,1
1066260971,3
1066260987,2
1066261161,5
1066261035,5
1066260991,3
1066260990,1
1066261187,3
1066261088,1
1066261005,1
1066261003,1
1066261029,1
1066261028,1
1066261061,1
1066261163,3
1066261048,3
1066260980,2
1066261024,3
1066261023,1
1066261097,3
1066261021,4
1066261205,5
1066260972,5
1066260982,4
1066261101,1
1066260998,5
1066261017,4
1066261016,5
1066261014,3
1066261012,1
1066260993,3
1066261162,5
1066261041,3
1066261040,5
1066261039,2
1066261038,3
1066261094,3
1066261157,1
1066261025,1
1066260985,1
1066261052,1
1066261050,4
1066261032,1
1066261031,1
1066261155,3
1066261000,1
1066260999,5
1066260997,1
1066261056,5
1066261055,1
1066261160,2
1066261158,3
1066261026,1
1066261022,4
1066260995,4
1066261169,2
1066261043,4
1066261042,2
1066261092,3
1066261072,2
1066261062,1
1066261204,1
1066261010,2
1066261027,3
1066261008,2
1066261007,3
1066261371,1
1066261370,2
1066261369,2
1066261358,5
1066261389,2
1066261374,5
1066261373,2
1066261378,2
1066261376,2
1066261375,2
1066261751,5
1066261764,2
1066261775,1
1066261754,1
1066261753,2
1066261746,1
1066261736,5
1066261741,5
1066261740,5
1066261768,1
1066261744,1
1066261758,1
1066261757,1
1066261743,5
1066261771,1
1066261785,2
1066262247,1
1066262245,3
1066262291,3
1066262258,2
1066262251,3
1066262346,2
1066262266,1
1066262206,1
1066262274,1
1066262349,3
1066262345,3
1066262332,1
1066262257,3
1066262256,2
1066262328,1
1066262222,4
1066262220,1
1066262330,5
1066262248,1
1066262242,2
1066262240,1
1066262214,1
1066262212,1
1066262237,5
1066262209,1
1066262192,2
1066262236,5
1066262235,3
1066262233,5
1066262331,1
1066262255,2
1066262254,3
1066262253,4
1066262252,1
1066262250,3
1066262269,2
1066262268,1
1066262327,2
1066262217,4
1066262336,4
1066262334,5
1066262262,5
1066262261,2
1066262333,2
1066262239,1
1066262225,1
1066262224,1
1066262223,4
1066262276,3
1066262275,1
1066262227,4
1066262325,1
1066262211,1
1066262729,2
1066262730,2
1066262864,5
1066262740,4
1066262739,1
1066262737,1
1066262869,4
1066262761,3
1066262705,3
1066262719,3
1066262895,4
1066262723,4
1066262867,4
1066262750,4
1066262734,1
1066262733,1
1066262860,4
1066262717,4
1066262776,3
1066262732,5
1066262731,5
1066262728,1
1066262806,1
1066262756,1
1066262755,1
1066262754,4
1066262757,5
1066262856,4
1066262706,3
1066262874,5
1066262784,3
1066262782,3
1066262781,4
1066262780,4
1066262707,1
1066262873,5
1066262785,3
1066262726,5
1066262765,5
1066262758,3
1066262747,3
1066262764,4
1066262763,4
1066262746,1
1066262859,1
1066262861,1
1066262865,1
1066262751,1
1066262786,1
1066262714,3
1066262744,3
1066262742,1
1066262736,3
1066262804,1
1066248213,5
1066248234,2
1066248303,4
1066248223,1
1066248237,2
1066248277,3
1066248292,4
1066248241,1
1066248198,2
1066248275,2
1066248220,2
1066248272,5
1066248204,4
1066248203,1
1066248202,2
1066248190,1
1066248230,2
1066248270,5
1066248199,5
1066248269,5
1066248197,5
1066248217,3
1066248301,2
1066248195,4
1066248196,1
1066248219,1
1066248271,1
1066248302,1
1066248273,3
1066248211,5
1066248208,5
1066248205,4
1066248470,1
1066248581,1
1066248487,4
1066248586,5
1066248498,2
1066248522,2
1066248521,2
1066248492,2
1066248491,1
1066248490,2
1066248477,5
1066248502,3
1066248574,4
1066248579,1
1066248578,1
1066248481,1
1066248480,1
1066248474,5
1066248590,2
1066248607,2
1066248526,3
1066248472,4
1066248577,5
1066248595,1
1066248589,3
1066248507,5
1066248588,1
1066248604,5
1066248583,5
1066248493,3
1066248610,5
1066248497,2
1066248496,5
1066248495,5
1066248524,2
1066248485,2
1066248484,5
1066248478,4
1066248489,2
1066248503,2
1066248483,5
1066248501,1
1066248500,4
1066248512,1
1066248509,2
1066248758,1
1066248729,1
1066248781,2
1066248789,1
1066248814,1
1066248741,5
1066248736,2
1066248810,2
1066248751,1
1066248812,3
1066248796,5
1066248757,2
1066248756,2
1066248755,5
1066248819,2
1066248795,2
1066248793,2
1066248772,2
1066248771,1
1066248770,2
1066248753,2
1066248752,5
1066248744,5
1066248742,5
1066248767,1
1066248818,2
1066248740,5
1066248737,1
1066248761,2
1066248760,2
1066248809,2
1066248749,2
1066248748,2
1066248724,2
1066248811,2
1066248766,3
1066248817,2
1066249121,2
1066249051,5
1066249167,3
1066249037,3
1066249036,4
1066249043,3
1066249042,1
1066249038,3
1066249041,5
1066249057,5
1066249055,4
1066249104,1
1066249076,5
1066249075,1
1066249074,2
1066249097,5
1066249095,1
1066249094,2
1066249089,1
1066249068,4
1066249066,5
1066249065,2
1066249180,1
1066249084,1
1066249177,1
1066249176,1
1066249082,3
1066249081,2
1066249080,1
1066249196,5
1066249073,1
1066249183,1
1066249113,2
1066249172,5
1066249059,1
1066249063,2
1066249061,5
1066249054,1
1066249048,5
1066249047,5
1066249091,1
1066249178,1
1066249050,4
1066249049,2
1066249170,5
1066249039,3
1066249168,3
1066249034,1
1066249033,5
1066249166,1
1066249030,2
1066249067,1
1066249175,1
1066249078,1
1066249174,4
1066249107,1
1066249071,1
1066249181,2
1066249086,1
1066249079,1
1066249510,5
1066249531,1
1066249515,5
1066249501,1
1066249500,4
1066249499,1
1066249573,1
1066249505,1
1066249504,1
1066249523,1
1066249522,5
1066249521,3
1066249520,5
1066249516,5
1066249495,4
1066249575,1
1066249574,1
1066249524,1
1066249519,2
1066249518,5
1066249547,2
1066249793,4
1066249858,2
1066249784,2
1066249857,1
1066249813,1
1066249791,5
1066249819,1
1066249853,4
1066249801,1
1066249792,4
1066249802,2
1066249800,5
1066249854,2
1066249805,1
1066249797,4
1066249796,3
1066249795,5
1066249782,3
1068230173,3
1068230233,1
1068230186,1
1068230217,2
1068230105,1
1068230246,4
1068230084,4
1068230078,4
1068230076,3
1068230228,3
1068230149,4
1068230145,3
1068230226,2
1068230146,4
1068230159,4
1068230224,4
1068230139,1
1068230138,4
1068230137,1
1068230135,3
1068230131,2
1068230221,3
1068230143,5
1068230216,1
1068230101,4
1068230249,1
1068230177,1
1068230223,4
1068230220,3
1068230133,4
1068230130,1
1068230125,5
1068230097,5
1068230096,1
1068230225,3
1068230150,1
1068230192,5
1068230179,1
1068230151,1
1068230162,1
1068230107,1
1068230106,1
1068230153,1
1068230114,5
1068230113,3
1068230109,1
1068230108,1
1068230167,3
1068230129,2
1068230121,4
1068230120,1
1068230119,5
1068230118,4
1068230104,4
1068230103,4
1068230218,4
1068230116,1
1068230213,2
1068230089,2
1068230092,5
1068230100,4
1068230099,2
1068230142,2
1068230141,3
1068230140,2
1068230155,3
1068230128,5
1068230126,1
1068230644,1
1068230642,1
1068230544,1
1068230539,4
1068230537,4
1068230528,1
1068230527,5
1068230526,4
1068230680,5
1068230645,1
1068230542,1
1068230540,1
1068230592,2
1068230557,2
1068230556,5
1068230593,2
1068230672,4
1068230639,5
1068230513,1
1068230512,2
1068230494,5
1068230490,5
1068230674,3
1068230661,4
1068230648,1
1068230561,1
1068230559,2
1068230558,5
1068230555,1
1068230607,1
1068230604,2
1068230518,4
1068230517,1
1068230515,2
1068230582,2
1068230543,1
1068230496,3
1068230495,2
1068230638,2
1068230501,2
1068230500,5
1068230586,4
1068230575,2
1068230524,1
1068230671,2
1068230554,5
1068230519,5
1068230531,1
1068230522,2
1068230521,5
1068230520,1
1068230594,2
1068230492,1
1068230498,1
1068230562,5
1068230534,5
1068230532,4
1068230564,2
1068230572,5
1068230580,2
1068230497,2
1068230608,2
1068230600,3
1068230599,1
1068230506,1
1068230603,4
1068230552,2
1068230550,5
1068230549,1
1068230545,4
1068230548,1
1068230547,1
1068230546,1
1068231227,4
1068231107,5
1068231106,1
1068231159,4
1068231063,1
1068231226,2
1068231102,2
1068231093,1
1068231139,5
1068231229,5
1068231228,4
1068231116,3
1068231091,1
1068231105,1
1068231104,2
1068231090,3
1068231088,1
1068231123,3
1068231120,5
1068231101,1
1068231095,2
1068231059,1
1068231109,2
1068231108,2
1068231103,1
1068231140,2
1068231062,3
1068231075,2
1068231078,2
1068231247,3
1068231129,1
1068231084,2
1068231069,2
1068231125,4
1068231124,2
1068231121,5
1068231529,3
1068231667,4
1068231666,4
1068231520,1
1068231513,1
1068231541,2
1068231665,2
1068231557,1
1068231555,4
1068231496,1
1068231495,2
1068231534,5
1068231486,1
1068231638,1
1068231512,1
1068231511,1
1068231563,2
1068231558,1
1068231547,1
1068231524,5
1068231522,5
1068231508,2
1068231507,2
1068231505,1
1068231510,3
1068231546,1
1068231545,4
1068231543,1
1068231492,5
1068231635,2
1068231554,2
1068231542,1
1068231502,1
1068231501,1
1068231500,1
1068231499,2
1068231498,1
1068231515,2
1068231494,4
1068231581,3
1068231540,5
1068231539,5
1068231533,1
1068231633,3
1068231632,1
1068231537,5
1068231913,5
1068231911,1
1068231910,3
1068231902,1
1068231873,2
1068231880,1
1068231879,1
1068231973,1
1068231942,1
1068231938,1
1068231937,2
1068231888,2
1068231883,4
1068231921,1
1068231920,1
1068231877,3
1068231959,2
1068231907,4
1068231906,2
1068231886,5
1068231887,4
1068231923,5
1068231922,2
1068231935,2
1068231934,2
1068231933,1
1068231994,1
1068231918,5
1068231998,2
1068231894,3
1068231893,2
1068231903,3
1068231867,5
1068231975,1
1068231917,2
1068231915,1
1068231871,2
1068231896,4
1068231895,1
1068231947,1
1068231892,3
1068231891,3
1068231997,1
1068231996,1
1068231909,3
1068231901,2
1068231899,2
1068231898,4
1068231931,3
1068231930,1
1068231868,1
1068231945,1
1068231944,2
1068232301,3
1068232293,1
